gene_id,raw_count,effective_length,FPKM,TPM
ENSG00000290825.2,0,1310.88,0.0,0.0
ENSG00000223972.6,0,565.34,0.0,0.0
ENSG00000310526.1,0,487.34,0.0,0.0
ENSG00000227232.6,0,1313.34,0.0,0.0
ENSG00000278267.1,0,5.57,0.0,0.0
ENSG00000243485.6,0,433.34,0.0,0.0
ENSG00000284332.1,0,71.34,0.0,0.0
ENSG00000237613.3,0,973.2,0.0,0.0
ENSG00000308361.1,0,252.34,0.0,0.0
ENSG00000290826.2,0,1121.84,0.0,0.0
ENSG00000268020.3,0,773.34,0.0,0.0
ENSG00000240361.3,0,872.34,0.0,0.0
ENSG00000186092.7,0,2551.34,0.0,0.0
ENSG00000241860.8,0,748.38,0.0,0.0
ENSG00000239945.1,0,1252.34,0.0,0.0
ENSG00000308314.1,0,592.68,0.0,0.0
ENSG00000233750.3,1,3745.34,0.357264086253576,0.1635293488778829
ENSG00000308579.1,0,730.34,0.0,0.0
ENSG00000268903.1,0,688.34,0.0,0.0
ENSG00000269981.1,0,217.34,0.0,0.0
ENSG00000239906.1,0,256.34,0.0,0.0
ENSG00000310528.1,0,1766.34,0.0,0.0
ENSG00000222623.1,0,37.34,0.0,0.0
ENSG00000241599.1,0,390.34,0.0,0.0
ENSG00000308415.1,0,1485.22,0.0,0.0
ENSG00000310527.1,0,321.01,0.0,0.0
ENSG00000279928.2,0,503.34,0.0,0.0
ENSG00000279457.4,0,1330.34,0.0,0.0
ENSG00000273874.1,0,5.57,0.0,0.0
ENSG00000308625.1,0,554.34,0.0,0.0
ENSG00000308544.1,0,479.34,0.0,0.0
ENSG00000292994.2,0,1592.54,0.0,0.0
ENSG00000228463.11,0,390.34,0.0,0.0
ENSG00000306775.1,0,1068.34,0.0,0.0
ENSG00000286448.2,0,646.84,0.0,0.0
ENSG00000236679.2,0,318.34,0.0,0.0
ENSG00000236601.3,0,629.94,0.0,0.0
ENSG00000290385.2,0,504.34,0.0,0.0
ENSG00000269732.1,0,296.34,0.0,0.0
ENSG00000284733.2,0,872.34,0.0,0.0
ENSG00000237094.13,0,116.34,0.0,0.0
ENSG00000233653.3,0,2410.34,0.0,0.0
ENSG00000250575.1,0,1172.34,0.0,0.0
ENSG00000278757.1,0,37.34,0.0,0.0
ENSG00000293331.2,0,861.89,0.0,0.0
ENSG00000225880.7,2,494.98,5.406583994541065,2.4747384198403566
ENSG00000235146.3,0,624.59,0.0,0.0
ENSG00000225972.1,3,305.34,13.146742707889256,6.017616540836019
ENSG00000225630.1,12,977.34,16.429191145054556,7.52008117780453
ENSG00000237973.1,3,1476.34,2.7190392581836873,1.2445771533514431
ENSG00000278791.1,0,22.34,0.0,0.0
ENSG00000229344.1,1,615.34,2.1745302967610884,0.9953408059386516
ENSG00000240409.1,0,140.34,0.0,0.0
ENSG00000248527.1,219,614.34,476.9973118227106,218.33445571549547
ENSG00000198744.5,0,480.34,0.0,0.0
ENSG00000268663.1,0,357.34,0.0,0.0
ENSG00000284662.2,0,872.34,0.0,0.0
ENSG00000230021.11,0,116.34,0.0,0.0
ENSG00000229376.3,0,2388.34,0.0,0.0
ENSG00000223181.1,0,37.34,0.0,0.0
ENSG00000229905.1,0,389.34,0.0,0.0
ENSG00000228327.6,0,350.34,0.0,0.0
ENSG00000237491.11,3,568.94,7.055623472469689,3.2295479920182615
ENSG00000285268.1,0,47.34,0.0,0.0
ENSG00000230092.8,0,171.34,0.0,0.0
