"x"
"IFI27"
"USP18"
"LY6E"
"OAS1"
"IFI44L"
"ISG15"
"IFI44"
"RSAD2"
"OASL"
"DDX60"
"RTP4"
"MX1"
"IFIT2"
"CMPK2"
"IFIT3"
