"","Patient10_2T","Patient1_2T","Patient2_2T","Patient3_5T","Patient4_3T","Patient5_3T","Patient6_4T","Patient7_2T","Patient8_1T","Patient9_1T","SRR17386548","SRR17386549","SRR17386550","SRR17386551","SRR17386552","SRR17386553","SRR17386554","SRR17386555","SRR17386556","SRR17386557","SRR17386558"
"ENSG00000248333",4.55745581758524,5.10788817809029,5.91798593854456,4.64445935096509,5.36241716204614,4.55139512582867,5.17873431302554,5.63136850600065,5.92675497734545,5.51166122610259,5.13323009488011,5.17555759137174,5.14550181855932,5.02836667687819,5.3169059824418,5.3963805136108,5.1820992841926,5.24360018994462,5.70588761739379,5.18036356162137,5.15564894415491
"ENSG00000189339",5.66136719068247,6.21460596735517,6.10293878903937,5.96600090389915,6.17430657268225,5.65413409584209,5.98652705039097,6.36933335794825,5.18439070165924,6.58287003441774,6.38407043664366,5.75038211837772,6.36621238068259,5.5208956596792,6.54738391940821,5.78112757783591,5.70709412978694,6.06394816057108,6.03179053743472,6.18109088107618,5.61382016756017
"ENSG00000008130",5.31294839636059,5.87706308847505,6.0052996040519,5.25213201487768,6.01595533058925,5.40033612836956,6.13526202661663,5.64807101362476,5.13417092841143,5.63329605819506,5.10625180352764,5.89623227501517,5.68808652320311,6.27446738808689,5.90549836340499,5.88942802908806,4.80386273926213,5.07704149736131,5.32857156244056,6.10740692432959,5.95944301906292
"ENSG00000078369",7.54236544009522,7.34672861705708,7.49699033380047,6.55334732348917,7.62699638576615,7.59913505088247,6.45170622303885,7.46605792365023,7.93688316386294,6.82901035616285,7.13038245469432,7.3843443164069,6.98986741231055,7.4473838576931,7.39753682355758,7.03321318349649,7.30011839892114,7.46824747697068,7.34816338292685,7.19674040579247,7.44410894933907
"ENSG00000162585",3.90255774817997,4.5290842640142,4.92883055011166,3.5838271909307,4.82419103644394,3.75010464887597,4.01566996138992,5.29124006376316,5.18780793818137,5.04947392754151,4.44855719870332,4.32971663196497,4.25197692985417,4.47101311853087,4.57763787224435,4.33654307969113,4.81378411929986,4.2559045486933,4.88775630834966,4.57628111317413,4.70017821052134
"ENSG00000157933",3.43856383141557,4.78897035202728,4.56681776604353,3.35909977348938,5.17064045419832,3.89407776984623,3.4863214158555,5.25048935669625,5.51408740145462,5.03338089083763,4.36887297596553,3.94144699312814,4.31036766751045,4.4766144449365,5.0697076999589,4.45580118882837,4.76637629550278,4.57496330060499,4.49100326355526,4.56121398894992,4.08916487124356
"ENSG00000157916",5.76573438109021,6.17968588228582,6.13882180731534,6.37926352385326,6.09706728429587,6.1333751399646,6.17703646594226,6.41754224675306,6.2423365695558,6.19937269648879,5.98810432659438,6.00271083101011,6.3099865872865,6.02153822651954,5.94407530732045,6.13557655654032,6.42901347514092,6.13144234904666,6.06864365557713,6.43431249408623,6.48429615122651
"ENSG00000157873",2.70034273642051,2.89196205378644,2.78596993686633,2.59467030219151,2.33020477339953,2.41233186570239,2.663926477205,2.7072304886553,2.86761044259987,3.0233441052493,3.64347795262837,3.12708702273935,1.28785428753689,3.04297733576953,3.00800421045492,2.34552331976498,1.69032289508968,3.2117263109696,3.64001569262752,1.61792167634011,2.94100990711149
"ENSG00000162591",4.26258907930766,4.72066971329731,4.86882721028944,3.08259491937736,4.86977451040551,3.45451606092994,3.14267013394532,5.07171777376278,2.28712990134142,4.60780934075309,3.44585681686265,4.21494867890933,4.46164716747142,3.87118674420993,4.94845364710406,3.67949449864008,3.12336944291075,3.99981935190889,3.0151503590888,5.08977312111891,4.63968153746846
"ENSG00000158109",5.22454667750227,5.857683484325,5.53123123834039,5.23737641441581,5.84944715763808,5.11500721738445,5.27719869172272,5.95967935430597,5.57005870150293,5.59595608583091,5.59066700021944,5.33820213285215,5.15508799057086,5.68608867323841,5.46129422955559,5.58916727054517,5.56740475409371,5.75765550221804,5.62112482310898,5.67152133857313,5.3464364642363
"ENSG00000116213",4.55637419744484,5.07156764536422,4.78545023113801,4.85189921592036,4.75091834048038,4.39726753132706,4.85656299900449,5.00557198037822,4.44834902791221,5.19465245466952,5.03250630773217,4.29575232741117,5.02311046363691,5.62687503896542,5.29039519641655,4.54356844451865,5.59373648425323,4.20137295585269,3.83107410540553,4.98631596680656,4.39913654378135
"ENSG00000293478",3.97144480646887,3.62152325120424,3.04628164344002,2.95917784845439,3.43632156302128,3.78856506635503,3.77861585745816,2.69116495588067,3.55920297471326,3.94128319592574,3.36425982124756,3.64308492604891,4.38177047122111,2.97205206653769,3.99399776778543,3.31028475406819,3.95722435905635,2.78152910006206,2.60012542773926,4.25887285432784,3.01008908171208
"ENSG00000130764",5.46616194803483,6.25794710289904,6.2406330617425,5.8510925762029,6.16334207144655,5.60380545097315,5.93048842782783,5.91782137990769,6.05619543344274,6.20421700920068,5.95942856391498,5.55784164176207,6.40885863875737,5.95157988054266,6.04885914418933,5.90995915591009,5.85746395268623,6.10788571393435,5.91928305468679,6.1931786247693,5.83705320383876
"ENSG00000116198",6.038936237021,6.17096223323612,5.93257946807145,5.96105984638374,5.99793715374823,5.28179417380189,5.57007539554025,5.68853955709759,5.83467078470126,6.15252136440778,5.59081993604768,5.69807091697581,5.99176505046306,5.88770227292645,5.83521661599167,6.23882229440689,6.08295650404981,5.5795055954508,6.01370086802822,5.59939718160474,5.98023403623471
"ENSG00000169598",4.47841415655948,4.11081778867702,3.3851871159133,3.99252905519467,4.40230890564507,4.23108150188486,3.77718398421247,3.38396530566159,3.04505283559146,3.74880071011115,4.00374581768424,3.3534625087733,3.91590428904364,3.04159929753498,3.74554429904457,4.14626929285571,4.01224967123454,4.6102479216765,3.96690624567913,4.01815131947923,3.65779668013967
"ENSG00000198912",5.26303156977341,5.07608857340809,5.01780883386802,4.94160251180545,4.45312167637795,4.62040151617223,5.21669576524155,4.26171768139048,5.43118686500848,4.64178492078437,4.81449965204921,4.60755619794724,5.13394036080549,4.91176403631655,4.45260402085249,5.25480212189707,5.44964880496103,5.22014183082029,4.60695057069604,4.95003290903221,4.41042381953369
"ENSG00000069424",6.0512269337817,7.16472542749585,7.03430549585232,6.37617054879414,7.27357279010081,6.3835331327789,6.53902148899767,7.33760779632202,7.05737360025089,7.46388884010351,6.6771624933883,6.63985975770882,7.12007679330896,6.94537707556226,6.72217269678805,6.65340459679269,7.024346288246,6.86770544984987,6.95000397706015,6.85799763757487,7.18443951890711
