"","Patient10_2T","Patient1_2T","Patient2_2T","Patient3_5T","Patient4_3T","Patient5_3T","Patient6_4T","Patient7_2T","Patient8_1T","Patient9_1T","SRR17386548","SRR17386549","SRR17386550","SRR17386551","SRR17386552","SRR17386553","SRR17386554","SRR17386555","SRR17386556","SRR17386557","SRR17386558"
"ENSG00000171603",6.06101229285257,6.25482584359118,6.64387809190066,5.1675062711782,6.41273590246345,5.18428884156085,5.58279357679381,6.91665139428589,6.36904490761841,6.17753004843829,6.8378729020328,6.8267568299173,6.92633943086964,6.89231171235543,6.74240726041135,7.32815226374461,7.09210180328608,6.84659838682715,7.05988977596988,7.47230715336383,6.65594973170045
"ENSG00000178585",3.14044676034698,3.52699348447215,3.74311223027629,2.72272142850531,4.25931353193306,3.4858930836779,3.11902563075334,3.78638468433202,4.51564923801903,3.58054887165226,3.24369187128226,4.15335636452856,4.72792587246763,4.15783567021493,2.85038994128436,4.33303448512435,4.17371556883974,4.05582634896515,3.51556925974607,3.78359672780484,4.53333044503649
"ENSG00000162441",5.06747888835381,4.42795796521326,4.79756001429867,4.8438785549976,4.33312477089466,4.86167878256678,5.00732536427145,4.44955109232816,3.94390235680204,4.73115872979745,5.52053207664109,5.485199928281,5.55104811038355,5.40837913186552,5.08068756070616,5.05431845705829,5.83364012724211,5.4780593496482,5.39003837766221,5.31702892788592,5.68765859142778
"ENSG00000162444",5.60433251972789,4.37187441780524,5.83312725997955,3.69156049701884,5.5452011308224,6.53055538689081,5.34618729623766,3.26688296035565,6.55422043180009,4.15993034011012,4.58764627249962,4.72164012410308,3.96608560966239,4.97228001705885,5.17231803617173,4.5498458741975,4.17371556883974,4.62142352481938,4.36356616630102,4.89322121897934,4.78858750027857
"ENSG00000130939",4.73843594136437,4.86470919470975,5.12459007413986,3.8912756982142,5.1471457917259,4.52518221479196,4.65211036092886,4.90920238284116,4.34683017380289,4.83286726311513,6.25749767080729,6.08979123575109,5.8175630849523,5.8697102834183,6.09246472848251,5.6313757596941,5.71968393794503,5.98182576752138,6.40309453048766,6.1055248226922,6.02207763049834
"ENSG00000054523",5.14778873568815,4.66704144457984,5.40022451675329,4.54932423515619,4.5153890795258,4.97951527286063,4.54239898920025,4.41531604426385,5.60015876188002,4.54958252096905,5.21567749511266,5.12826538356573,5.55104811038355,5.74279817093608,5.55934115928097,5.6313757596941,5.31121909258967,5.38925008269035,5.71720312091572,5.4183122637231,6.05486756561601
"ENSG00000142657",8.1686911397121,7.49244156801238,7.7984309440208,6.34120105537924,8.14995681829051,8.55211437092109,7.77202488809328,6.41097897194611,8.2691155272057,6.73554287264869,5.60934134359894,6.6616975836468,5.8175630849523,6.06803899986428,6.40733806583592,6.5414336343813,5.75867806956089,5.56171727869511,5.87546520483246,6.73534155919762,6.17904697683674
"ENSG00000160049",4.72540926106814,4.97833798773732,5.02888556040513,5.17653725554064,4.90725346570455,4.64891758321421,4.98652939999942,4.90920238284116,4.09371123683418,5.16551137237342,6.11310776147212,5.80317000959968,6.45375090902863,6.12003363750254,5.97012918555846,6.11226580626757,6.12977222125214,5.85491365503916,6.3501456505387,6.1055248226922,6.14898974298056
"ENSG00000120948",6.79174256649305,6.82775696936147,6.84497813665361,7.5670315362299,6.73755500034512,6.9787292771774,7.23872259886911,7.13071591591351,6.32763290706893,7.42211018382045,6.53193683991334,7.20826470563095,6.98941811349302,6.92190649454373,6.81528614032845,6.67047557938304,7.16648399960866,7.13306934789761,6.99238295661161,7.0513690526453,7.20118595410599
"ENSG00000116649",5.72704404315908,6.29924131991493,5.91035414550563,4.8438785549976,6.42629038892916,5.75738475495431,4.93318894223241,6.39600923928744,6.70413948432655,5.80810441908622,5.95264308927887,5.40389982617915,5.70931019430028,6.01410019275348,6.13863490991544,6.2631324718942,6.06901819017304,5.29461320855227,5.75842578364224,5.83944996253836,6.3993130970648
