"x"
"IFI27"
"USP18"
"LY6E"
"NETO1"
"IFI44L"
"IFI44"
"ISG15"
"OAS1"
"RSAD2"
"IFIT1"
"OAS2"
"LARGE1"
"IL4"
"IFI6"
"TNFRSF13C"
"OASL"
"CPA3"
"MX1"
"AKAP12"
"DDX60"
"CMPK2"
"XAF1"
"OAS3"
"GATM"
"RTP4"
"ITGB8"
