"","Patient10_2T","Patient1_2T","Patient2_2T","Patient3_5T","Patient4_3T","Patient5_3T","Patient6_4T","Patient7_2T","Patient8_1T","Patient9_1T","SRR17386548","SRR17386549","SRR17386550","SRR17386551","SRR17386552","SRR17386553","SRR17386554","SRR17386555","SRR17386556","SRR17386557","SRR17386558"
"ENSG00000164366",3.10631513645579,3.78115716090906,3.7340965012078,3.99407663872005,3.553804627755,4.21220118134698,3.81700290692677,4.03915916137054,3.90074788647188,3.91699971721557,3.31644460127605,3.70190387810583,4.23996913903551,3.73709373744824,2.92779544740897,4.56540894206202,4.27240814008483,3.72518569380703,3.90959045246145,3.6925691365133,4.28984556960385
"ENSG00000073578",4.55663185787934,4.79579632907713,4.80809983241908,4.80040872935201,4.59345754211428,4.42569114734567,4.62282712307564,4.77662121069963,4.67226658568358,4.56067059954272,4.56580724348539,5.28001595604987,5.03471480005452,4.99834295839103,4.64490779853073,4.5327589740405,4.95451044810892,4.79571173663583,3.97129175008708,4.2570691362785,4.14380069481
"ENSG00000180104",6.21257074527727,5.68678043690272,6.11449324775918,5.53195713131458,6.29538636912534,6.09023053078437,5.79109305138118,5.7689170291178,6.31609053150553,5.98958976140735,6.33175443466549,5.58790088106159,5.93836682051603,6.21328051583805,6.11422939799991,6.28770931056405,5.66202800463384,5.95315034671305,6.01326995281102,5.96904043018803,5.96538362768008
"ENSG00000028310",5.61623375990634,5.89615575096084,6.15618884473708,6.18717991481936,5.82729575772871,6.15823445670708,6.06144302948037,6.26241586773379,6.26700668415124,5.96549035548594,5.85872540956161,6.14756728544621,5.75288250843232,6.48794466359405,6.01172786374444,6.11000432906601,6.02661678483606,6.15043012419142,6.04396074722811,6.12754772125818,6.04571938183638
"ENSG00000049656",6.52695040751329,6.00792617682802,5.78294911779512,5.32704149729653,6.40223438250461,6.76477640964633,4.87527839108377,6.80101134105556,6.53278647921466,5.6241290499601,6.41683224751664,5.76164677795526,6.25227746236269,6.16082172092263,5.80021561063674,6.47798053523153,5.75351237655286,6.19763584124213,5.62213429270082,5.99053344813444,6.87755740935611
"ENSG00000153395",3.30148066258891,3.00566769839813,3.85781282020668,3.90579090406496,3.84667176681939,2.91828751190025,3.22054220857632,3.53316786156767,2.96224250173535,4.20407448035608,3.62139903863825,4.00314835002639,3.48815221945209,3.47925328714002,4.47400294389094,2.86276066795917,4.06349027657533,3.05298278863271,3.84457699534849,0.369225998357854,2.98648724874512
"ENSG00000291079",5.20416783357517,5.45030371509512,5.01102358889024,5.87275777740097,5.27788267283999,5.1911764313156,5.55975703620136,5.24542846849243,4.69227402820155,5.58055276076203,5.23366610213145,5.41935000302702,5.58622617799832,4.49859604258503,5.50949009214709,5.44466568012137,5.1328436711402,5.16142461572,5.20865122421674,5.75213216239712,5.26596453504032
"ENSG00000171421",3.16618052137718,4.28893826780642,3.9619592398104,4.0750949979088,3.61015665129176,4.04779952416698,3.76056391535033,4.28299436039349,3.49050584187174,4.22861243139975,4.2364190670269,3.70458682937786,4.32124901808982,4.68991998442212,3.622893632758,4.50075175755376,3.46733083073493,4.31505123264662,2.97329510303842,3.05558039698799,4.73363866659276
"ENSG00000145494",6.17046464397451,6.55857840733389,6.38140514762195,6.0372593523467,6.07922448172291,6.54077388349507,6.06992026455288,6.46555253753213,6.68314410074566,5.74760796632101,6.52761388289613,5.83625339449246,6.67664803547504,6.65843754988426,6.09224915502069,6.76513381288132,6.19109599734228,6.18497584253858,6.05698822201524,6.28335542303238,6.69384873423472
"ENSG00000164151",6.40279092040079,6.46847282994783,6.42200168537064,6.60320042737372,6.36463473519623,6.36711857339299,6.06138444504792,6.68142290454203,6.0137154770903,6.18336636464943,6.03697948995044,6.14773887750179,6.47998312288644,6.51322220233041,6.2872115692156,6.41779387589848,6.52785004417136,6.56137024031636,6.15997871026567,6.47650778272257,6.48512573851179
"ENSG00000133398",6.41629382015409,6.01665233434027,6.29817646424417,6.21315732637252,6.30642037285819,6.1621802787341,5.84785682432785,5.92302214049798,5.97899882063306,5.95030961380037,6.24113627165116,6.30342449852079,6.21307060803514,5.14006859641073,6.31601741629196,5.57995958704871,5.88467612769459,5.96847463569573,6.57758960365255,6.04397667724209,6.2800836453812
"ENSG00000037474",5.85023941775783,6.03956942748557,5.69895472445905,6.36075196539137,5.80516658979186,6.13819579516123,6.56712789243575,6.31201085387654,5.94689875485467,6.65848465202663,6.36631813583689,5.97192638579889,5.86042192724593,6.25813108197525,6.38094654756479,6.11233914711081,6.14400850264819,5.86027703472919,6.23361433436939,6.09606445042748,6.1952839335006
"ENSG00000145545",4.60630770247151,3.77848379940182,4.08809277313202,3.25475089569131,4.13878305905915,4.01799868647309,4.2726292412274,3.92943429379542,4.68963804879918,3.92138603176688,3.81893730049786,4.46261205005855,4.35275465610182,4.28829893826675,4.5050236976475,3.37904492197723,4.6251872222787,4.13534230887421,3.36656410468887,3.50510301601804,4.47800740048393
"ENSG00000112941",4.66182715435051,3.45151788994166,4.73706328489647,4.16814999877346,4.14602059603572,4.19961751194199,4.2916948187224,4.24635543800732,5.2724919503559,4.17341772821927,4.44904276897421,4.42840523355906,4.43759794640193,4.77840464037843,4.10311315727242,4.3427350558578,3.59748034456395,4.68492484389108,4.50832671244685,4.60400968102895,4.32816502882833
"ENSG00000124275",5.38773152975317,5.07533989062831,5.52722058839207,5.70452787268714,5.14567349362325,5.14357602028229,5.1606340387293,5.56484625391499,4.28146647332485,5.80682709925125,4.58825950389677,5.90139404756664,5.11657641470925,4.13737583283547,5.08449106563947,4.73787966215571,5.40258890147555,5.3425646172931,6.20962159377517,4.76613459256886,5.06777888895134
"ENSG00000124279",3.70183564112731,3.22515965573688,3.24184685576301,4.36878314183594,3.00813307166191,2.23268139417899,3.75046664559269,3.18475475483856,2.86014092023318,3.68848773762867,3.7953967813054,4.27571789736675,2.88411732627035,3.22234672059883,3.92475670476202,1.88526439243535,2.7034750175248,2.89567158164141,2.92379330657376,3.33069387323549,4.01426546761693
"ENSG00000150753",6.35027946042137,6.48212219690456,6.62069256412778,6.67915947193408,6.5077982955469,6.58218303859073,6.58630379909439,6.710207636616,6.14510954821773,6.80603447921983,6.82422628580488,6.71666432636795,6.53328819674365,6.81949963429349,6.39798237194241,6.18697487921694,6.59571843789531,6.08998801160847,6.63352840863677,6.64401431112966,6.07814986323694
"ENSG00000145495",7.12967243142485,6.72652141996499,6.62850538215741,6.81254128439462,6.77846556015408,6.9322230723901,6.77144289763627,6.70538858286869,7.08372513877954,7.21622205731147,6.59630921520625,7.12882221810583,6.7844779222107,6.68487276546544,7.09101173340751,6.50430894137411,6.94335291703094,6.88099514555718,7.24921122847514,6.63164052640248,6.652809769174
"ENSG00000112977",6.3525373365696,6.65937967991948,6.31344519218697,5.65801429364032,6.88314845040894,6.68266453484048,6.03780993142892,5.83517084876164,6.94079927616139,6.17641008678366,6.82148848057202,6.49192254623625,6.4762929122472,6.34454830475415,6.33424907557449,6.55861290590338,6.23030799618574,5.86483492738543,6.77751403510512,5.91885995108756,5.73227342941767
"ENSG00000038382",5.20731381357249,4.69494265675172,4.43607763261724,3.93024736214153,4.51360029198561,4.94268493671042,4.73304779418798,4.40737449203722,5.60636803216557,4.50069780152129,4.09509657481574,4.69064832362193,5.24585560872689,5.10004056079714,4.66693639141556,4.88097969177646,4.66528610931185,4.7948851099039,4.03784699153227,5.34924128604661,5.45822044657995
"ENSG00000145569",6.5420176861456,6.09727378191921,6.911454655631,5.68570347307372,6.69737115837332,6.40170969777985,6.81632886495471,5.5879257964448,6.69053754607365,5.95634617067507,6.50182082678654,6.21602118465676,6.33827724637144,6.07272297796141,6.55257291961431,5.52094079610738,6.37361083529146,6.72713087826334,6.41942232502488,6.34906859674585,6.71651520977956
