"","Patient10_2T","Patient1_2T","Patient2_2T","Patient3_5T","Patient4_3T","Patient5_3T","Patient6_4T","Patient7_2T","Patient8_1T","Patient9_1T","SRR17386548","SRR17386549","SRR17386550","SRR17386551","SRR17386552","SRR17386553","SRR17386554","SRR17386555","SRR17386556","SRR17386557","SRR17386558"
"ENSG00000171612",4.38055388188139,3.85154699397296,3.79799249303654,3.79307889401375,4.04486724358134,4.26719926592111,3.50295231231683,2.84280288309317,4.27639626356759,3.60789260494511,2.9336837966235,1.8507237901773,2.48358106315469,3.9228623420361,4.03282576747168,2.15798464140513,1.35363965640431,2.81873554802052,3.31078433179024,3.85837703465857,1.39335623547592
"ENSG00000171608",7.51182362630244,8.2243305297705,7.99741680296455,7.75849422318048,8.10854567132663,7.10703040548028,7.95830275414231,8.33863533135646,7.89372263096599,8.38578792652905,8.32981283335228,8.13242204027613,8.31647107731943,8.32170780781236,8.17360442325447,8.50291456165411,8.5135109931827,7.97524003370051,8.18674306784686,8.12406101890632,8.2388462864203
"ENSG00000171603",6.22002098909274,6.41205052841811,6.80901786280983,5.33344139666888,6.56736565735584,5.34277962408436,5.73751944759938,7.06388475623271,6.5282072114984,6.34516512285269,7.05837954407281,7.06017715580625,7.16004191836134,7.12300195652542,6.98142661496503,7.55520086359673,7.33091957990423,7.08343877421493,7.30256382498527,7.70755213241081,6.8852093318056
"ENSG00000178585",3.29945545658715,3.68421816929907,3.90825200118546,2.88865655399598,4.41394328682545,3.64438386620142,3.27375150155891,3.93361804627884,4.67481154189902,3.74818394606666,3.46419851332228,4.38677669041751,4.96162835995934,4.38852591438491,3.08940929583804,4.56008308497648,4.41253334545788,4.29266673635293,3.75824330876146,4.01884170685182,4.76259004514164
"ENSG00000162441",5.22648758459398,4.58518265004018,4.96269978520783,5.00981368048827,4.48775452578705,5.02016956509029,5.16205123507702,4.59678445427498,4.10306466068203,4.89879380421185,5.7410387186811,5.71862025416996,5.78475059787526,5.63906937603551,5.31970691525984,5.28136705691041,6.07245790386026,5.71489973703598,5.6327124266776,5.55227390693289,5.91691819153293
"ENSG00000162444",5.76334121596806,4.52909910263217,5.99826703088871,3.85749562250952,5.69983088571479,6.68904616941432,5.50091316704323,3.41411632230247,6.71338273568008,4.32756541452452,4.80815291453964,4.95506044999204,4.1997880971541,5.20297026122883,5.41133739072541,4.77689447404962,4.41253334545788,4.85826391220716,4.60624021531641,5.12846619802632,5.01784710038371
"ENSG00000130939",4.89744463760455,5.02193387953668,5.28972984504902,4.05721082370488,5.30177554661829,4.68367299731547,4.80683623173443,5.05643574478798,4.50599247768288,5.00050233752953,6.47800431284731,6.32321156164005,6.05126557244401,6.10040052758828,6.33148408303619,5.85842435954622,5.95850171456317,6.21866615490916,6.64576857950304,6.34076980173918,6.25133723060349
"ENSG00000054523",5.30679743192832,4.82426612940677,5.56536428766245,4.71525936064686,4.67001883441819,5.13800605538415,4.69712486000582,4.56254940621067,5.75932106576001,4.71721759538345,5.43618413715268,5.36168570945468,5.78475059787526,5.97348841510607,5.79836051383465,5.85842435954622,5.55003686920782,5.62609047007812,5.95987716993111,5.65355724277008,6.28412716572116
"ENSG00000142657",8.32769983595227,7.6496662528393,7.96357071492996,6.50713618086991,8.3045865731829,8.7106051534446,7.92675075889885,6.55821233389293,8.42827783108569,6.90317794706309,5.82984798563896,6.89511790953576,6.05126557244401,6.29872924403426,6.6463574203896,6.76848223423343,5.99749584617904,5.79855766608289,6.11813925384784,6.9705865382446,6.40830657694189
"ENSG00000160049",4.88441795730831,5.13556267256424,5.19402533131429,5.34247238103132,5.06188322059694,4.80740836573772,5.14125527080499,5.05643574478798,4.25287354071417,5.33314644678782,6.33361440351213,6.03659033548864,6.68745339652034,6.35072388167252,6.20914854011214,6.33931440611969,6.36858999787029,6.09175404242694,6.59281969955409,6.34076980173918,6.37824934308571
