"x"
"ENSG00000248333"
"ENSG00000157933"
"ENSG00000130764"
"ENSG00000142599"
"ENSG00000054523"
"ENSG00000197312"
"ENSG00000065526"
"ENSG00000055070"
"ENSG00000169991"
"ENSG00000077549"
"ENSG00000075151"
"ENSG00000090686"
"ENSG00000070831"
"ENSG00000142676"
"ENSG00000286061"
"ENSG00000133226"
"ENSG00000204178"
"ENSG00000117758"
"ENSG00000117751"
"ENSG00000158161"
"ENSG00000169403"
"ENSG00000204138"
"ENSG00000197989"
"ENSG00000184007"
"ENSG00000228634"
"ENSG00000025800"
"ENSG00000176261"
"ENSG00000116560"
"ENSG00000134698"
"ENSG00000126070"
"ENSG00000188786"
"ENSG00000090621"
"ENSG00000117000"
"ENSG00000065978"
"ENSG00000142937"
"ENSG00000173660"
"ENSG00000157077"
"ENSG00000162385"
"ENSG00000157193"
"ENSG00000162601"
"ENSG00000162604"
"ENSG00000116641"
"ENSG00000213625"
"ENSG00000198160"
"ENSG00000142864"
"ENSG00000066557"
"ENSG00000116754"
"ENSG00000180488"
"ENSG00000235613"
"ENSG00000162614"
"ENSG00000162613"
"ENSG00000153898"
"ENSG00000097033"
"ENSG00000143013"
"ENSG00000065243"
"ENSG00000162645"
"ENSG00000171488"
"ENSG00000122484"
"ENSG00000067208"
"ENSG00000293223"
"ENSG00000143033"
"ENSG00000117500"
"ENSG00000122483"
"ENSG00000162688"
"ENSG00000117620"
"ENSG00000298758"
"ENSG00000185946"
"ENSG00000134186"
"ENSG00000121957"
"ENSG00000121940"
"ENSG00000197780"
"ENSG00000168710"
"ENSG00000226419"
"ENSG00000155380"
"ENSG00000081019"
"ENSG00000197323"
"ENSG00000198162"
"ENSG00000265491"
"ENSG00000265241"
"ENSG00000234222"
"ENSG00000023902"
"ENSG00000117362"
"ENSG00000143384"
"ENSG00000143420"
"ENSG00000163131"
"ENSG00000143376"
"ENSG00000163191"
"ENSG00000143546"
"ENSG00000197956"
"ENSG00000196154"
"ENSG00000143543"
"ENSG00000160712"
"ENSG00000160714"
"ENSG00000179085"
"ENSG00000116539"
"ENSG00000132680"
"ENSG00000143319"
"ENSG00000163563"
"ENSG00000163568"
"ENSG00000179639"
"ENSG00000162734"
"ENSG00000066294"
"ENSG00000158769"
"ENSG00000310471"
"ENSG00000143155"
"ENSG00000117523"
"ENSG00000094975"
"ENSG00000169905"
"ENSG00000135837"
