"","Patient10_2T","Patient1_2T","Patient2_2T","Patient3_5T","Patient4_3T","Patient5_3T","Patient6_4T","Patient7_2T","Patient8_1T","Patient9_1T","SRR17386548","SRR17386549","SRR17386550","SRR17386551","SRR17386552","SRR17386553","SRR17386554","SRR17386555","SRR17386556","SRR17386557","SRR17386558"
"ENSG00000127054",5.17873912362977,5.17876836821076,5.06685532123977,5.1926716375616,5.0046292963549,5.21065472833686,5.24641739381066,5.36302795994157,5.03359923656,5.48996601297911,4.92208564946319,3.81295207037609,6.38372163587394,5.25434990618712,4.79417117332354,5.13869412633713,4.77430304553528,5.70224735699225,5.79772696098023,4.92352485811625,5.70593774594827
"ENSG00000224051",3.70256952867148,4.1477400312378,3.8075588082394,4.46528891873078,4.00588854623837,2.98475704739776,4.16578021359483,4.84081127834557,3.68377953541547,4.35356894091807,4.04180605721253,3.64874938343158,4.65764813809595,3.98481919284092,3.35232908678371,4.08227814600336,3.51847426047042,4.13532280191942,4.51342265373837,4.01317462436814,4.22453265935368
"ENSG00000175756",6.10878182474366,6.39075821995668,6.43790378888665,6.73540502266991,6.28294573368265,6.44800750172498,6.10537476553799,6.73015527630889,6.37536582099879,6.3441928783868,6.25018265558766,6.08372330675949,6.45000386467403,6.04014270730177,6.39996170108609,6.48718925793767,6.54292996072332,6.38743221454116,6.43842589244179,6.46545157246479,6.82988907887769
"ENSG00000221978",7.58604703551903,7.74850374722089,7.55325538219798,7.73070085231868,7.53025682310207,7.43383528385755,7.38337954519868,7.9424334099461,7.42832167971536,8.29541823071878,7.38599845508093,7.66174122338046,7.7248451410761,7.48185423554817,8.04938792523859,7.31353010357647,7.73306731167744,7.95171120714185,7.81631034514262,7.71044072538394,7.42456747599677
"ENSG00000224870",2.38569730969841,3.19488716657082,3.52096968541886,3.41354657861973,3.68347109787851,2.98686944831061,3.02045666438501,4.06744945378851,2.4830666174913,3.8466700669861,4.80822451135213,4.25007987922724,1.79066216513253,0.0877135425263174,3.39465169557595,3.96045388330211,3.47843761335737,3.64737492932687,4.53869138957603,1.86574132466724,4.02654892048211
"ENSG00000242485",5.24825709592348,5.70319762927061,5.60130619508887,5.67771584804442,5.41890212218118,5.34280750249591,5.39318853375051,6.00982754317307,5.20127766163688,5.77990061963325,5.57470019657184,6.29992448385143,5.57520920399262,5.50030444601381,5.67018019520341,5.71217967072507,5.48642227333733,4.26367377259591,5.40543401712309,5.59904755400465,5.75185871062796
"ENSG00000160072",3.75397143034751,3.9158262104088,3.77269440297176,3.71202336746586,3.89085472887478,3.0424736754843,3.61603228338097,3.83936144486942,3.06757393879373,4.3082998306659,3.14173660904237,4.73588635374475,2.58116445002867,3.33155156334279,4.53549786027945,3.79047593263843,4.28760962691962,4.20191272312892,2.16987230566452,3.77231844144428,4.07710064015122
"ENSG00000197785",3.03262348896475,3.12378868900834,2.91903902194419,3.35799909399775,3.47332155821855,3.01200508552006,3.43344925482721,3.84477784143934,2.83988839757627,3.66765855127169,3.65449379689643,3.06126008616584,2.67495709740413,2.07813698651209,3.51455859873113,3.20197025790308,4.06755176096085,2.21559470995302,3.60750704320978,4.01919451522602,3.90034182833567
"ENSG00000160075",7.189079419592,7.30744663415763,7.25395012879701,7.10528574290934,7.37449232018983,7.2758524711044,7.43596897763139,7.24258175750865,7.14025517518377,7.09942186628785,7.24030346254116,7.40956234166738,7.04987459879783,7.04243758771997,7.25670419603308,7.36988484375532,7.28539324492274,7.2212596339735,7.3109806043335,7.09745755125074,7.38095489893948
"ENSG00000197530",5.18611845808647,4.66828161523737,5.42420918331345,5.14948285784649,4.97107530055594,5.05810022227331,5.28222775301263,5.55960485767644,5.13913619038817,5.63261782025179,5.78155362815745,4.84021372723102,5.26954370000061,4.96827585733235,4.4188338125444,5.66424656762426,5.81303667211593,5.50054282291165,5.31334945766829,4.52450205307874,5.20039681787939
