gene_id,raw_count,effective_length,FPKM,TPM
ENSG00000186092,0,2550.26,0.0,0.0
ENSG00000284733,0,871.26,0.0,0.0
ENSG00000284662,0,871.26,0.0,0.0
ENSG00000187634,0,1629.99,0.0,0.0
ENSG00000188976,9,1796.75,6.798081662327597,6.717585154802324
ENSG00000187961,7,2499.26,3.801177263470421,3.7561672872164618
ENSG00000187583,3,3108.26,1.3098918394629266,1.2943813287703385
ENSG00000187642,0,2496.76,0.0,0.0
ENSG00000188290,2,599.26,4.529457896882863,4.475824304379504
ENSG00000187608,23,569.26,54.8338435895536,54.18455263919529
ENSG00000188157,1,1636.29,0.8294137772907078,0.8195926371983149
ENSG00000237330,0,1832.26,0.0,0.0
ENSG00000131591,1,1764.26,0.7692525306037729,0.7601437635729603
ENSG00000162571,0,1081.88,0.0,0.0
ENSG00000186891,2,783.26,3.465417536049363,3.4243833115982705
ENSG00000186827,4,989.71,5.485087428208312,5.4201381670235955
ENSG00000078808,33,1880.57,23.815294563998897,23.53329618073277
ENSG00000176022,24,2737.26,11.8994451646655,11.758543094813623
ENSG00000184163,0,637.46,0.0,0.0
ENSG00000160087,62,2192.26,38.38231373918548,37.927826376395274
ENSG00000162572,1,1929.13,0.7035095974055725,0.6951792965332718
ENSG00000131584,4,3699.49,1.4674038525775308,1.4500282323468703
ENSG00000169972,1,931.26,1.4573389489970707,1.4400825079153305
ENSG00000127054,10,1098.64,12.35310447137381,12.206830593472208
ENSG00000224051,10,2086.26,6.505236498053992,6.428207588321833
ENSG00000169962,0,3407.26,0.0,0.0
ENSG00000107404,7,2858.26,3.3237460159331498,3.284389332757907
ENSG00000162576,0,1331.26,0.0,0.0
ENSG00000175756,52,792.77,89.02001390243909,87.96592238442928
ENSG00000221978,111,2100.39,71.72235781467936,70.87308891760894
ENSG00000242485,32,528.35,82.19772315430376,81.22441480510909
ENSG00000235098,0,1535.06,0.0,0.0
ENSG00000205116,0,3149.26,0.0,0.0
ENSG00000179403,0,1911.26,0.0,0.0
ENSG00000215915,3,3796.26,1.0724988301457319,1.0597993048325698
ENSG00000160072,4,2046.26,2.6529599750628217,2.6215461110928833
ENSG00000197785,2,2262.26,1.1998280212203833,1.185620783041057
ENSG00000205090,2,728.26,3.7271344564935935,3.6830012257194706
ENSG00000160075,69,1554.11,60.25580004334818,59.54230736959734
ENSG00000228594,10,2056.26,6.600145261995137,6.521992531689722
ENSG00000197530,20,514.02,52.80578458593099,52.1805080082966
ENSG00000189409,0,462.26,0.0,0.0
ENSG00000248333,56,1199.1,63.381738220339166,62.63123111832953
ENSG00000189339,38,5666.81,9.100734954310179,8.992972586024019
ENSG00000008128,1,907.69,1.49518169159406,1.4774771522449635
ENSG00000008130,30,1589.58,25.613586034858496,25.310293970506
ENSG00000078369,112,2156.92,70.47182306252311,69.63736182518491
ENSG00000169885,1,602.26,2.2534477960399366,2.2267645806150678
ENSG00000178821,0,668.42,0.0,0.0
ENSG00000142609,0,2562.36,0.0,0.0
