gene_id,raw_count,effective_length,FPKM,TPM
ENSG00000186092,0,2521.01,0.0,0.0
ENSG00000284733,0,842.01,0.0,0.0
ENSG00000284662,0,842.01,0.0,0.0
ENSG00000187634,5,1634.01,0.28048336154798176,0.37085903766345524
ENSG00000188976,856,2504.07,31.334235917381154,41.43056655519917
ENSG00000187961,145,1933.67,6.8734923283122304,9.088228036759846
ENSG00000187583,45,1603.16,2.5729269433039486,3.4019601195090705
ENSG00000187642,0,2467.51,0.0,0.0
ENSG00000188290,25,660.2,3.471013462609949,4.589422721390962
ENSG00000187608,1367,540.01,232.0376838441233,306.80348259220244
ENSG00000188157,4,3288.01,0.1115112466453612,0.14744173555006523
ENSG00000237330,0,1803.01,0.0,0.0
ENSG00000131591,243,1813.36,12.283271504558753,16.241113998344332
ENSG00000162571,1,2017.01,0.04544475412645626,0.06008769179453374
ENSG00000186891,208,894.89,21.305193814083893,28.17002631285459
ENSG00000186827,129,1028.95,11.491778545272224,15.194590897728297
ENSG00000078808,1366,1828.77,68.46733439915594,90.52847058918768
ENSG00000176022,432,2708.01,14.622623314131307,19.334237797439727
ENSG00000184163,0,608.21,0.0,0.0
ENSG00000160087,777,1321.3,53.90280842769163,71.27104991370975
ENSG00000162572,4,1251.62,0.2929404244758107,0.38732994112108315
ENSG00000131584,539,2196.6,22.49207874788551,29.73934223212213
ENSG00000169972,93,1106.92,7.701202153196372,10.182637585429664
ENSG00000127054,1375,1672.32,75.36594063386784,99.6499045855023
ENSG00000224051,239,2057.01,10.650090724607193,14.081699446833854
ENSG00000169962,107,3378.01,2.903452037354708,3.838985038302047
ENSG00000107404,68,2242.6,2.7793862478377958,3.6749435099444803
ENSG00000162576,1,2631.01,0.03483929119258518,0.04606499983903235
ENSG00000175756,1327,665.7,182.71919590181898,241.59388557241334
ENSG00000221978,2575,1938.44,121.76337573799246,160.99724454108366
ENSG00000242485,576,642.75,82.1433116263985,108.61103964287777
ENSG00000235098,0,1505.81,0.0,0.0
ENSG00000205116,0,3120.01,0.0,0.0
ENSG00000179403,0,1882.01,0.0,0.0
ENSG00000215915,2,3767.01,0.048665930550013684,0.06434677647603404
ENSG00000160072,244,1696.86,13.18061345015338,17.427592114413784
ENSG00000197785,143,2357.8,5.559309892037622,7.35059757290204
ENSG00000205090,0,991.51,0.0,0.0
ENSG00000160075,2916,1402.04,190.64214900151202,252.06972537192388
ENSG00000228594,144,2027.01,6.511760369690781,8.609940963594124
ENSG00000197530,723,1249.29,53.04773471763671,70.14045945197199
ENSG00000189409,8,1021.29,0.718013676981884,0.9493677621556464
ENSG00000248333,273,1685.85,14.843472978690137,19.626248323891485
ENSG00000189339,379,5448.66,6.375897269109973,8.430300864954074
ENSG00000008128,23,866.06,2.4342863554186565,3.2186475881686354
ENSG00000008130,843,2018.61,38.27956233639424,50.613774634988026
ENSG00000078369,3251,2526.89,117.92949592799137,155.92803484177276
ENSG00000169885,7,1059.15,0.6058043380486472,0.8010029991837299
ENSG00000178821,0,639.18,0.0,0.0
ENSG00000142609,3,4613.01,0.059611310307545524,0.07881891122704643
ENSG00000187730,0,1338.64,0.0,0.0
ENSG00000067606,45,1624.32,2.53940945037133,3.357642819882882
ENSG00000162585,522,857.34,55.809640606708015,73.79229018619112
ENSG00000157933,118,3846.35,2.8120628064089894,3.718148914354158
ENSG00000116151,40,1968.53,1.8625578176731579,2.46270009045313
ENSG00000157916,1339,1009.63,121.56544377057747,160.73553611548138
ENSG00000157911,114,1776.04,5.883610550071396,7.7793924550236175
ENSG00000149527,86,2914.31,2.7049205550445574,3.576483925690251
ENSG00000157881,102,1779.97,5.252660100508189,6.945140914230148
ENSG00000197921,0,1227.01,0.0,0.0
ENSG00000157873,388,1309.48,27.159681038270286,35.91091149760141
ENSG00000157870,42,1501.4,2.5641574449616016,3.39036496570713
ENSG00000142606,0,1060.56,0.0,0.0
ENSG00000215912,0,4680.51,0.0,0.0
ENSG00000169717,0,1340.01,0.0,0.0
ENSG00000142611,0,3181.71,0.0,0.0
ENSG00000130762,1,2114.01,0.043359550579516425,0.05733060639566156
ENSG00000162591,64,2594.01,2.261518461886664,2.990211454271772
ENSG00000158109,349,2304.01,13.884584141861636,18.358392044325278
ENSG00000116213,382,1761.05,19.88307202229951,26.28967691804329
ENSG00000078900,9,4709.01,0.17518814181440084,0.23163622014785112
ENSG00000162592,5,2028.01,0.22599130063610026,0.29880886984406513
ENSG00000235169,10,409.01,2.241082700193236,2.9631910033126942
ENSG00000130764,476,2856.05,15.276819802106855,20.19922557651667
ENSG00000116198,399,2329.89,15.697456482804258,20.75539730003155
ENSG00000169598,77,2177.78,3.240921631701307,4.285192072863156
ENSG00000198912,648,1724.22,34.44880307695717,45.5486909714347
ENSG00000196581,0,4830.68,0.0,0.0
ENSG00000131697,163,4181.32,3.5732714391288822,4.724629653295677
ENSG00000069424,1247,2817.07,40.57519579924979,53.64909342239851
ENSG00000116254,0,3813.01,0.0,0.0
ENSG00000116251,455,1415.22,29.4699397986706,38.96556805871462
ENSG00000158286,41,2791.97,1.3460615494954262,1.7797814748318188
ENSG00000116237,161,2454.58,6.012297943769268,7.949544733300726
ENSG00000173673,0,613.01,0.0,0.0
ENSG00000158292,115,4101.01,2.5703888078471904,3.3986041611814257
ENSG00000097021,163,1283.42,11.641544727258712,15.392613845754529
ENSG00000069812,0,1242.68,0.0,0.0
ENSG00000187017,0,1035.07,0.0,0.0
ENSG00000215788,379,1405.48,24.717602822031434,32.68196140168531
ENSG00000171680,18,591.89,2.787554145822473,3.685743219309103
ENSG00000162408,484,2792.93,15.884630615150439,21.002881565102733
ENSG00000173662,0,1699.51,0.0,0.0
ENSG00000204859,255,1027.83,22.741059803424598,30.068548478596263
ENSG00000162413,172,4078.62,3.86551187547352,5.1110340602842905
ENSG00000116273,113,3535.01,2.9300808647862944,3.874194047709526
ENSG00000041988,152,1174.34,11.864284257652587,15.68712317934062
ENSG00000007923,284,3412.43,7.628627306597178,10.086678104554197
ENSG00000171735,592,553.77,97.99052661609927,129.56444974282385
ENSG00000049245,1294,1980.15,59.90016182393302,79.20083475649889
ENSG00000049246,76,2522.23,2.7619811783881203,3.6519302828106204
ENSG00000049247,320,595.77,49.23377734124433,65.09759147402119
ENSG00000049249,0,1780.01,0.0,0.0
ENSG00000116288,3004,636.35,432.7087619327304,572.133598774862
ENSG00000116285,61,2749.27,2.0337813073131468,2.689094191845851
ENSG00000162426,4,2304.01,0.15913563486374369,0.21041137013553324
