gene_id,raw_count,effective_length,FPKM,TPM
ENSG00000186092,0,2520.88,0.0,0.0
ENSG00000284733,0,841.88,0.0,0.0
ENSG00000284662,0,841.88,0.0,0.0
ENSG00000187634,0,1600.62,0.0,0.0
ENSG00000188976,947,2361.49,41.847310021908584,57.97547971450644
ENSG00000187961,161,1760.24,9.544598595299032,13.223136253086889
ENSG00000187583,38,2292.85,1.7294644173828209,2.396008947634753
ENSG00000187642,1,2937.88,0.03551972752099259,0.049209214195129816
ENSG00000188290,11,885.47,1.2963507154201845,1.7959709851214247
ENSG00000187608,868,539.88,167.77458152473952,232.43577287775497
ENSG00000188157,5,3974.59,0.1312747944937386,0.18186877916915706
ENSG00000237330,0,1802.88,0.0,0.0
ENSG00000131591,280,1965.02,14.86944417106423,20.6002048507825
ENSG00000162571,2,2016.88,0.10347933153124995,0.14336080103882035
ENSG00000186891,148,936.45,16.492283805037435,22.84849527207968
ENSG00000186827,157,965.81,16.96335039296722,23.50111335908234
ENSG00000078808,1264,1696.05,77.77000036612621,107.74296068882356
ENSG00000176022,271,2707.88,10.443439484475041,14.468395069238053
ENSG00000184163,3,459.72,0.6809755748458216,0.943427083004359
ENSG00000160087,950,1280.36,77.42749088920696,107.26844628823814
ENSG00000162572,36,2761.06,1.360599586831671,1.8849817038330088
ENSG00000131584,503,2651.3,19.79761122315655,27.427712970389145
ENSG00000169972,97,1085.76,9.322697113237961,12.915712792292986
ENSG00000127054,1324,1632.87,84.61357667562683,117.22408669903572
ENSG00000224051,222,1945.19,11.909530047882706,16.49952451755794
ENSG00000169962,38,3377.88,1.1739323153564367,1.6263719005957413
ENSG00000107404,35,1975.46,1.848857682832393,2.561416995021706
ENSG00000162576,4,903.88,0.46179889847932776,0.6397785821108464
ENSG00000175756,1145,658.63,181.4126871951367,251.3300750019407
ENSG00000221978,2856,1906.87,156.29345623312093,216.52976252498772
ENSG00000242485,683,652.06,109.30419303751532,151.4305942924249
ENSG00000235098,3,1534.88,0.20396258422034366,0.28257081895572544
ENSG00000205116,0,3119.88,0.0,0.0
ENSG00000179403,0,1881.88,0.0,0.0
ENSG00000215915,14,1691.64,0.8636221413842377,1.1964665808293913
ENSG00000160072,337,1927.47,18.245087559919966,25.27683865858413
ENSG00000197785,133,1652.85,8.396955992913274,11.63318625679596
ENSG00000205090,0,991.38,0.0,0.0
ENSG00000160075,2949,1366.79,225.15244018215165,311.9273549869292
ENSG00000228594,18,2026.88,0.9267191681839707,1.2838815280591762
ENSG00000197530,714,1287.67,57.862515801263385,80.16302862263298
ENSG00000189409,11,1168.13,0.9826643164571672,1.3613882257929064
ENSG00000248333,283,1462.23,20.196421408596976,27.980226663714596
ENSG00000189339,752,5414.01,14.494474190333786,20.080719500350046
ENSG00000008128,23,865.03,2.7745997630782693,3.8439448603985107
ENSG00000008130,1603,2170.56,77.06645908625703,106.76827096138301
ENSG00000078369,2462,2572.04,99.88815890656369,138.3855719131062
ENSG00000169885,0,875.63,0.0,0.0
ENSG00000178821,1,385.88,0.27042784567578965,0.37465213589610236
ENSG00000142609,0,2532.98,0.0,0.0
ENSG00000187730,1,2073.88,0.050317615816428,0.06971028516577042
ENSG00000067606,66,1815.39,3.793828327741512,5.25598938474532
ENSG00000162585,450,819.81,57.2799962067042,79.35600296387527
ENSG00000157933,64,5729.41,1.1656649836056272,1.6149182964342979
ENSG00000116151,48,1452.64,3.448156088425169,4.7770932767789835
ENSG00000157916,1280,1182.16,112.98931809095075,156.53598559879592
ENSG00000157911,62,2359.34,2.7422360573470415,3.7991080151120453
ENSG00000149527,38,3231.38,1.2271544941777819,1.7001061823692487
ENSG00000157881,208,1832.02,11.847775130506069,16.41396893566353
ENSG00000197921,0,1226.88,0.0,0.0
ENSG00000157873,370,1462.34,26.40322901860598,36.579170024650594
ENSG00000157870,46,1830.01,2.6230589265147133,3.633999401741546
ENSG00000142606,0,1060.44,0.0,0.0
ENSG00000215912,0,4680.38,0.0,0.0
ENSG00000169717,0,1339.88,0.0,0.0
ENSG00000142611,4,1144.81,0.36461141006585795,0.5051345330651829
ENSG00000130762,11,2724.88,0.4212587959774782,0.5836141144547531
ENSG00000162591,413,3473.25,12.408454300125628,17.190736756763787
ENSG00000158109,351,2303.88,15.898309234148554,22.02559982987629
ENSG00000116213,508,1669.96,31.743975976311912,43.97826847911967
ENSG00000078900,6,4708.88,0.13296499009026397,0.18421038488930017
ENSG00000162592,0,2256.88,0.0,0.0
ENSG00000235169,7,408.88,1.786511640641792,2.4750424657530714
ENSG00000130764,562,2623.36,22.355382320469936,30.97126227592417
ENSG00000116198,448,1776.59,26.314461015788346,36.45619037449012
ENSG00000169598,102,2353.47,4.522672948079269,6.265734490925303
ENSG00000198912,501,1715.65,30.472824434923336,42.217208560017234
ENSG00000196581,0,4830.55,0.0,0.0
ENSG00000131697,43,3255.93,1.378151856717764,1.9092987093034195
ENSG00000069424,1273,3040.14,43.695679605140796,60.53622049381789
ENSG00000116254,0,3812.88,0.0,0.0
ENSG00000116251,638,1600.78,41.590362662589754,57.61950351412257
ENSG00000158286,9,1316.31,0.7134901913716095,0.9884730008860312
ENSG00000116237,344,2606.3,13.773290794898726,19.081588294769695
ENSG00000173673,0,612.88,0.0,0.0
ENSG00000158292,28,4100.88,0.7124996387366769,0.9871006841430285
ENSG00000097021,106,1357.84,8.146310236459092,11.28594032960903
ENSG00000069812,0,1124.88,0.0,0.0
ENSG00000187017,6,416.45,1.503460637618543,2.0829021423881087
ENSG00000215788,1000,1421.6,73.40510487434842,101.69581190179234
ENSG00000171680,65,2245.05,3.0212802881046255,4.185697335459441
ENSG00000162408,403,3291.9,12.775034760174245,17.698599221857876
ENSG00000173662,3,1713.88,0.1826604495461299,0.253058731415714
ENSG00000204859,381,1838.28,21.62803141580792,29.963586571165997
ENSG00000162413,413,4361.84,9.880615496650803,13.688655805905269
ENSG00000116273,36,3534.88,1.0627509548322582,1.4723406687596656
ENSG00000041988,266,1145.76,24.226554798363882,33.5635943034234
ENSG00000007923,433,3236.44,13.961240696474773,19.341975060381653
ENSG00000171735,333,584.94,59.406859046673915,82.30256974127738
ENSG00000049245,941,1712.5,57.340664502832496,79.44005313507286
ENSG00000049246,74,2542.65,3.037028133881444,4.207514482437421
ENSG00000049247,216,655.12,34.406189051326045,47.666512240675
ENSG00000049249,54,5774.88,0.9757857553449041,1.351858631656026
ENSG00000116288,2462,633.21,405.73639114044005,562.1092945205944
ENSG00000116285,29,2999.88,1.0087830898542065,1.397573309528398
ENSG00000162426,3,2303.88,0.1358829849072526,0.1882529899989426
ENSG00000142599,416,2844.6,15.260747377198713,21.142318336155732
ENSG00000074800,10889,1646.8,690.0027438706524,955.9333696546718
ENSG00000131686,9,1236.88,0.7593091276472764,1.051950792151455
ENSG00000197241,0,1846.88,0.0,0.0
ENSG00000142583,12,1388.01,0.9021782012179195,1.2498823455126806
ENSG00000180758,21,5099.88,0.429697686784169,0.5953053974194191
ENSG00000049239,825,8918.69,9.652872237821171,13.373139117365898
ENSG00000171621,55,1751.27,3.277277826900223,4.5403576495785
ENSG00000171612,138,3767.88,3.8219561658899885,5.294957837177176
ENSG00000188807,65,2379.92,2.8500644184717516,3.948493984240318
ENSG00000171608,2544,3424.84,77.51406237820356,107.38838287679185
ENSG00000171603,1116,3871.89,30.077716554897233,41.66982405975897
ENSG00000178585,149,2517.72,6.1756477552375495,8.555774336994824
ENSG00000162441,310,1873.11,17.270387803015225,23.92648457478326
ENSG00000173614,67,1674.2,4.176102439964184,5.785593916719862
ENSG00000162444,636,534.48,124.17361800037733,172.03077253206473
ENSG00000130939,389,3728.58,10.887039883217303,15.082961355701025
ENSG00000054523,471,6098.75,8.059048219568766,11.165047080140344
ENSG00000142657,2485,1759.69,147.36484964231974,204.1600247804875
ENSG00000251503,1,1371.88,0.07606547007710128,0.10538149561156075
ENSG00000175279,13,616.94,2.1988930238951245,3.046357766710934
ENSG00000241563,0,816.88,0.0,0.0
ENSG00000160049,364,1997.46,19.016341624128657,26.345338027620087
ENSG00000142655,106,824.41,13.417335902613521,18.588446546204345
ENSG00000130940,45,1314.89,3.57130358358632,4.9477024534230685
ENSG00000175262,23,1607.11,1.493433575209908,2.0690105982730014
ENSG00000120948,1283,1582.34,84.61172084739465,117.2215156250056
ENSG00000009724,64,1318.08,5.066894736070585,7.01970217040971
ENSG00000116649,671,1149.35,60.921964368529835,84.40160448942754
ENSG00000171824,1046,2229.65,48.95518182471908,67.822762067934
ENSG00000198793,721,5813.58,12.94181805383919,17.929661659408303
ENSG00000171819,0,1318.38,0.0,0.0
ENSG00000120942,718,3007.37,24.913873753535587,34.51580953833554
ENSG00000204624,0,2459.55,0.0,0.0
ENSG00000116661,81,1233.31,6.853563551936877,9.494962387531624
ENSG00000132879,232,1681.73,14.39578631809785,19.943996811797618
ENSG00000116670,860,1027.83,87.31338791129019,120.96441914679049
ENSG00000116663,173,1335.22,13.520630754828156,18.731551768643907
ENSG00000162490,61,7267.88,0.8758419955271407,1.2133960299530078
ENSG00000177674,3090,986.38,326.90224254969155,452.89205737821817
ENSG00000215910,0,589.88,0.0,0.0
ENSG00000177000,331,3766.6,9.17027099680951,12.704540862333038
ENSG00000011021,289,2485.71,12.1325212751403,16.80845771698264
ENSG00000175206,0,694.38,0.0,0.0
ENSG00000120937,0,610.88,0.0,0.0
ENSG00000116685,903,2682.48,35.12812228672887,48.666682278424425
ENSG00000083444,785,2849.51,28.747703013907078,39.82721642200819
ENSG00000116688,917,3190.74,29.990354347566925,41.548792005936605
ENSG00000116691,963,1355.89,74.11489670774684,102.67916117841654
ENSG00000120949,150,2282.23,6.858600826124473,9.501941053240994
ENSG00000028137,8058,3491.51,240.83391803150306,333.6525554949806
ENSG00000048707,2153,12471.34,18.01501336932692,24.95809268512549
ENSG00000162496,444,1357.02,34.142899520774876,47.30174956346779
ENSG00000204518,3,1929.88,0.16221635089649156,0.22473537142141684
ENSG00000188984,0,3846.38,0.0,0.0
ENSG00000157330,3,626.88,0.49939077856706404,0.6918585671879209
ENSG00000116726,0,2791.88,0.0,0.0
ENSG00000116721,0,1646.38,0.0,0.0
ENSG00000239810,0,1747.88,0.0,0.0
ENSG00000179172,0,1036.88,0.0,0.0
ENSG00000120952,0,1544.88,0.0,0.0
ENSG00000243073,0,1742.88,0.0,0.0
ENSG00000187545,0,1427.88,0.0,0.0
ENSG00000204510,0,1615.88,0.0,0.0
ENSG00000232423,0,1622.88,0.0,0.0
ENSG00000274764,0,1849.88,0.0,0.0
ENSG00000277058,0,1711.88,0.0,0.0
ENSG00000229571,0,1765.88,0.0,0.0
ENSG00000275774,0,1058.88,0.0,0.0
ENSG00000280267,0,1811.88,0.0,0.0
ENSG00000179412,0,1620.88,0.0,0.0
ENSG00000204505,0,2367.88,0.0,0.0
ENSG00000279169,0,1649.88,0.0,0.0
ENSG00000279804,0,2027.88,0.0,0.0
ENSG00000270601,0,1757.88,0.0,0.0
ENSG00000182330,0,1466.88,0.0,0.0
ENSG00000237700,0,1420.88,0.0,0.0
ENSG00000204501,0,1767.88,0.0,0.0
ENSG00000204481,0,1650.88,0.0,0.0
ENSG00000204480,0,2025.88,0.0,0.0
ENSG00000204479,0,1480.88,0.0,0.0
ENSG00000204478,1,1499.88,0.06957403064870103,0.09638822185747391
ENSG00000162494,0,2070.88,0.0,0.0
ENSG00000162493,4,2639.88,0.1581173342566688,0.21905657257085623
ENSG00000116731,919,3116.83,30.768482280116153,42.626814467719235
ENSG00000189337,0,3321.0,0.0,0.0
ENSG00000171729,2,1744.88,0.11961017042934036,0.16570854866763096
ENSG00000142621,9,1221.02,0.7691719003819457,1.0656147285026385
ENSG00000142634,6315,2306.79,285.67285367085645,395.77264881085756
ENSG00000162438,3,538.88,0.5809421230480275,0.8048402215683712
ENSG00000142615,0,580.55,0.0,0.0
ENSG00000215704,2,342.88,0.6086834874555163,0.8432732512808445
ENSG00000132906,191,2198.72,9.064985602564391,12.558677932670511
ENSG00000116138,191,3367.07,5.919498300917526,8.200903558322606
ENSG00000116771,34,2997.88,1.1835002405162,1.6396273535918686
ENSG00000197312,135,7712.26,1.8266518643128538,2.530652939209048
ENSG00000215695,0,2223.88,0.0,0.0
ENSG00000116786,307,2348.83,13.63924933112985,18.895886557679145
ENSG00000162461,3,3031.88,0.10325543598959099,0.14305061499754737
ENSG00000162460,0,972.88,0.0,0.0
ENSG00000162458,0,957.48,0.0,0.0
ENSG00000233954,28,322.02,9.073583996343283,12.57059019187772
ENSG00000065526,995,3762.02,27.599782458340687,38.2368813479434
ENSG00000116809,279,1434.28,20.298967069146375,28.12229395214675
ENSG00000183888,2,2941.88,0.07094286448758869,0.09828461133668807
ENSG00000173641,0,1540.31,0.0,0.0
ENSG00000186510,0,1628.6,0.0,0.0
ENSG00000184908,0,2291.42,0.0,0.0
ENSG00000185519,0,1300.38,0.0,0.0
ENSG00000142627,0,1416.38,0.0,0.0
ENSG00000142632,74,1763.0,4.38009051878256,6.068200056023545
ENSG00000132881,10,1476.88,0.7065753283230438,0.9788931138588645
ENSG00000037637,843,3850.73,22.84484335342702,31.649364122193106
ENSG00000055070,511,2170.94,24.562736976917815,34.02934283213237
ENSG00000187144,20,2486.3,0.8394216071220182,1.1629390355113056
ENSG00000157191,1716,1703.19,105.13755259563834,145.65810907678704
ENSG00000219481,63,3074.31,2.1384375409866094,2.9626024280485836
ENSG00000058453,332,2710.01,12.784120882827764,17.71118718317025
ENSG00000117122,0,446.88,0.0,0.0
ENSG00000159363,771,3064.09,26.257691339323298,36.37754137113542
ENSG00000117118,1370,869.15,164.48621643265486,227.880054873653
ENSG00000117115,687,4202.37,17.059493309822727,23.634310253289676
ENSG00000142623,0,2332.88,0.0,0.0
ENSG00000142619,0,3091.88,0.0,0.0
ENSG00000159339,1070,1863.33,59.92357010600906,83.0184239150119
ENSG00000276747,22,2298.88,0.9986425285209413,1.383524523416157
ENSG00000179051,643,3928.8,17.078696861247018,23.660914952742583
ENSG00000074964,472,3479.82,14.154316322736344,19.609463031480225
ENSG00000117148,0,1658.38,0.0,0.0
ENSG00000117154,0,1219.63,0.0,0.0
ENSG00000179023,0,4947.88,0.0,0.0
ENSG00000009709,0,3933.22,0.0,0.0
ENSG00000179002,0,2422.88,0.0,0.0
ENSG00000159423,66,2678.5,2.5713190247894957,3.5623186743224964
ENSG00000169991,54,4432.18,1.2713936804972226,1.761395379875761
ENSG00000127481,1315,3072.78,44.657865734782966,61.86923813369592
ENSG00000127463,437,2909.3,15.67460510365253,21.71567897061834
ENSG00000053372,199,1130.09,18.375692839318432,25.457779888077948
ENSG00000211454,2,1886.88,0.11060872666981865,0.15323790193291356
ENSG00000162482,0,1117.88,0.0,0.0
ENSG00000053371,869,1254.96,72.25927023225103,100.10836666303463
ENSG00000040487,106,1628.28,6.793294698377191,9.41146560613428
ENSG00000077549,3350,1438.48,243.02147770521793,336.6832119797423
ENSG00000173436,236,445.59,55.26882675350029,76.569718402798
ENSG00000158747,16,1855.88,0.8996503833383512,1.2463802935499104
ENSG00000270136,0,705.88,0.0,0.0
ENSG00000158748,36,3702.88,1.0145338480365158,1.4055404396537743
ENSG00000162542,271,2060.21,13.726552589891453,19.01683694384958
ENSG00000178828,0,1157.88,0.0,0.0
ENSG00000169914,136,6417.88,2.211316946430102,3.063569933240254
ENSG00000188784,0,687.88,0.0,0.0
ENSG00000188257,0,799.38,0.0,0.0
ENSG00000127472,3,1415.88,0.22110496035548288,0.3063199555038308
ENSG00000117215,0,2156.38,0.0,0.0
ENSG00000158786,1,4031.88,0.025881895564692822,0.035856911961563334
ENSG00000187980,1,1143.08,0.0912908082455941,0.12647475784685935
ENSG00000162543,5,5464.88,0.09547574428841411,0.13227258988265797
ENSG00000158816,6,591.69,1.0581828027112883,1.4660119271874255
ENSG00000162545,2,1427.92,0.14616042507895918,0.20249140876181854
ENSG00000090432,777,2330.88,34.786023149387084,48.192736364411665
ENSG00000183114,0,2350.88,0.0,0.0
ENSG00000158825,501,702.49,74.42198642226398,103.1046048569995
ENSG00000158828,246,2620.1,9.797627374522321,13.573683632341758
ENSG00000244038,3098,1729.16,186.96052163066443,259.0160735191211
ENSG00000117245,0,1875.22,0.0,0.0
ENSG00000189410,0,1732.74,0.0,0.0
ENSG00000127483,2562,1742.1,153.46513400090433,212.6113902780233
ENSG00000075151,980,4386.69,23.312712580005936,32.29755256824536
ENSG00000117298,1309,3558.62,38.385014553391535,53.178797667427446
ENSG00000142794,147,2554.9,6.004088798832805,8.318095671587706
ENSG00000162551,10,1902.26,0.5485722093161487,0.7599947756857
ENSG00000076864,0,2112.72,0.0,0.0
ENSG00000090686,1169,2297.15,53.10419558908989,73.57082719339978
ENSG00000187942,0,1948.22,0.0,0.0
ENSG00000142798,28,4877.75,0.5990211713397496,0.8298870285661346
ENSG00000219073,0,592.63,0.0,0.0
ENSG00000142789,0,540.22,0.0,0.0
ENSG00000070831,129,2254.59,5.970707722703111,8.271849356089952
ENSG00000162552,0,3870.88,0.0,0.0
ENSG00000184677,842,8411.06,10.446361213598841,14.472442847875664
ENSG00000070886,0,3313.38,0.0,0.0
ENSG00000173372,60,839.98,7.453941552611279,10.326729174474723
ENSG00000159189,3,975.88,0.3207956831455928,0.44443199840017616
ENSG00000173369,63,1000.88,6.568439689703604,9.09995031429746
ENSG00000133216,117,4122.2,2.9618324097464277,4.10333793735185
ENSG00000215906,1,1852.88,0.05631918801507583,0.07802489432644746
ENSG00000227868,0,454.55,0.0,0.0
ENSG00000004487,1234,2808.09,45.85722972137187,63.53084320313506
ENSG00000169641,248,7471.88,3.463581973768941,4.7984643781080285
ENSG00000179546,0,3221.88,0.0,0.0
ENSG00000125944,2114,2440.18,90.4038233437435,125.24592437686111
ENSG00000125945,82,4240.58,2.0178657545261838,2.7955616515585637
ENSG00000204219,189,1244.02,15.853973207739129,21.96417646960831
ENSG00000088280,37,2667.72,1.4473219799329866,2.0051273557137765
ENSG00000007968,28,5098.88,0.5730426129860801,0.7938961994768386
ENSG00000117318,24,852.88,2.936479610431677,4.068214038071137
ENSG00000142676,5273,554.93,991.5696966324898,1373.7257855412888
ENSG00000011007,1104,4641.31,24.821737308360905,34.388163230713985
ENSG00000057757,506,1371.5,38.49979199943353,53.337810934736794
ENSG00000011009,744,1425.59,54.46054379905445,75.44991901773543
ENSG00000117308,176,1359.5,13.509433385604833,18.71603887541558
ENSG00000117305,270,1439.12,19.578095095704946,27.123594192206873
ENSG00000179163,493,1945.88,26.438361905698827,36.627843308116056
ENSG00000188822,141,5167.88,2.847150144663129,3.9444565342349094
ENSG00000189266,1125,2025.0,57.97372060520761,80.31709233310443
ENSG00000188529,1780,1805.35,102.88741840589648,142.5407615339223
ENSG00000142661,5,4996.88,0.10441785383016372,0.14466103468523153
ENSG00000142677,4,2719.88,0.15346661924698693,0.21261344794562698
ENSG00000185436,29,3408.72,0.8877902014808601,1.2299491362705213
ENSG00000158055,1,1964.47,0.053120025803078535,0.0735927584537244
ENSG00000001460,54,2747.35,2.0510840056149306,2.8415823884025517
ENSG00000001461,1146,3034.15,39.414066827421934,54.60445200953407
ENSG00000117602,1031,5788.21,18.587375146918355,25.751045651725697
ENSG00000184454,0,3924.38,0.0,0.0
ENSG00000133226,2688,1582.3,177.27362053734217,245.59579064936642
ENSG00000169504,493,3114.4,16.51871296720435,22.88511037002211
ENSG00000020633,1949,3324.27,61.181374144455575,84.76099213451282
ENSG00000117614,1233,1115.88,115.30529762268145,159.74455561896616
ENSG00000117616,3489,1168.01,311.7152765342975,431.8519561222613
ENSG00000187010,57,2377.19,2.502157477565656,3.4665019091349514
ENSG00000183726,2311,1491.37,161.70305355045537,224.02424662374045
ENSG00000188672,1,997.08,0.10465829932339801,0.14499414911500377
ENSG00000204178,126,3219.11,4.084495352212595,5.658680983609782
ENSG00000157978,2184,2268.24,100.4771498797271,139.2015630532484
ENSG00000117643,119,1936.66,6.412055267127668,8.883294526530712
ENSG00000162430,85,4135.16,2.1450147642646873,2.971714547191639
ENSG00000255054,0,353.88,0.0,0.0
ENSG00000117640,855,1774.13,50.29031469588729,69.67246205218767
ENSG00000127423,7,1666.15,0.43841723711887637,0.6073855075456086
ENSG00000182749,18,2587.88,0.7258252112187299,1.005562001171841
ENSG00000117632,661,942.67,73.17208861645753,101.37298997308459
ENSG00000158006,223,2356.61,9.874629850051699,13.680363260152557
ENSG00000158008,3,1449.13,0.21603175095962482,0.29929150497109575
ENSG00000158014,0,2256.55,0.0,0.0
ENSG00000158022,1,1470.38,0.07096988335625737,0.09832204341706768
ENSG00000175087,167,4181.88,4.167240670207038,5.773316775070349
ENSG00000197245,0,2701.88,0.0,0.0
ENSG00000282872,0,678.38,0.0,0.0
ENSG00000236782,0,1296.88,0.0,0.0
ENSG00000142684,0,557.73,0.0,0.0
ENSG00000142675,6,1272.74,0.4919435097005219,0.6815410823872338
ENSG00000188782,0,1640.88,0.0,0.0
ENSG00000130695,282,3032.42,9.704282579327199,13.444363270352987
ENSG00000142669,16104,654.28,2568.4658463154524,3558.365866109563
ENSG00000158062,2627,2015.28,136.0280136029657,188.45391350398833
ENSG00000169442,7267,370.65,2045.9491427181406,2834.468522790789
ENSG00000176092,45,806.24,5.8244088224620665,8.069166103122468
ENSG00000176083,395,1346.6,30.609917830315325,42.40713845896128
ENSG00000131914,1,3877.88,0.026909728276628905,0.03728087671603762
ENSG00000117682,333,1717.66,20.230690666814994,28.027703471270677
ENSG00000198830,1428,1684.23,88.47702002910864,122.57652110045044
ENSG00000117676,3625,2512.96,150.53105777608064,208.54650590280238
ENSG00000117713,1562,4028.53,40.46113913849511,56.05507140414901
ENSG00000060642,147,2161.36,7.097312096151466,9.832652881213415
ENSG00000204160,185,3930.4,4.911777163020083,6.804801482526911
ENSG00000175793,1,1210.88,0.08617922262269895,0.11939314069072739
ENSG00000142751,151,1114.45,14.139043708103035,19.588304272186082
ENSG00000198746,193,1739.72,11.576616086639875,16.038303794013103
ENSG00000090273,1769,1610.48,114.62416245535621,158.80090743571552
ENSG00000131910,0,1067.88,0.0,0.0
ENSG00000175707,21,1757.88,1.2466190177241039,1.727072433949614
ENSG00000253368,7,1863.88,0.39190767625899514,0.5429509214097022
ENSG00000158246,0,2284.88,0.0,0.0
ENSG00000090020,121,3330.79,3.7908953575020394,5.251926032607924
ENSG00000142784,150,2888.63,5.418798725834065,7.507231777672527
ENSG00000186501,600,1516.9,41.27603550242219,57.18403304090763
ENSG00000142765,2191,1898.69,120.41816163924484,166.8279438682972
ENSG00000142733,77,1163.7,6.904836019491084,9.565995529232854
ENSG00000142748,2,867.01,0.24071855477877696,0.3334927306480617
ENSG00000174950,0,1019.55,0.0,0.0
ENSG00000181773,12,2039.88,0.6138755049671963,0.8504662991916464
ENSG00000158195,2576,5490.95,48.95556282651029,67.82328990978586
ENSG00000126705,19,916.7,2.1628681626465585,2.996448737637363
ENSG00000000938,6420,2145.74,312.22063964589336,432.55208879051276
ENSG00000126709,784,719.15,113.76279568667036,157.60756545988596
ENSG00000009780,262,2769.61,9.871572762019168,13.676127954582793
ENSG00000117758,474,1875.49,26.37346955748265,36.53794111331156
ENSG00000117751,150,1973.81,7.93029955436747,10.986678013556622
ENSG00000130775,3716,2018.76,192.08554874482982,266.11631258677056
ENSG00000117748,1768,1438.95,128.21541294277958,177.63029614710135
