ENSG00000272004.2	21	44	46
ENSG00000189339.12	379	207	241
ENSG00000293187.1	18	12	6
ENSG00000269737.3	0	0	0
ENSG00000310190.1	1	19	15
ENSG00000310238.1	0	11	17
ENSG00000215914.4	0	0	0
ENSG00000008128.23	23	15	24
ENSG00000268575.1	19	36	39
ENSG00000293188.2	81	86	87
ENSG00000290854.2	49	26	30
ENSG00000215790.9	0	0	0
ENSG00000227775.4	0	4	11
ENSG00000008130.15	843	415	428
ENSG00000302550.1	0	361	390
ENSG00000078369.19	3251	1946	2056
ENSG00000231050.4	0	0	0
ENSG00000303984.1	0	0	0
ENSG00000294910.1	2	1	1
ENSG00000306476.1	6	3	3
ENSG00000169885.10	7	4	3
ENSG00000178821.13	0	0	0
ENSG00000142609.20	3	0	3
ENSG00000233542.3	0	0	0
ENSG00000187730.9	0	0	0
ENSG00000304958.1	0	0	0
ENSG00000226969.2	0	0	0
ENSG00000067606.17	45	73	61
ENSG00000308181.1	0	0	0
ENSG00000271806.1	13	12	7
ENSG00000182873.5	6	4	2
ENSG00000162585.17	522	320	285
ENSG00000304038.1	0	0	0
ENSG00000234396.3	0	0	0
ENSG00000304143.1	0	0	0
ENSG00000157933.11	118	62	56
ENSG00000295493.1	0	0	0
ENSG00000287356.2	10	8	6
ENSG00000116151.14	40	24	25
ENSG00000272161.1	2	0	2
ENSG00000292993.1	0	0	0
ENSG00000269896.3	0	0	0
ENSG00000272420.1	5	2	3
ENSG00000295371.1	0	3	2
ENSG00000157916.20	1339	825	833
ENSG00000157911.11	114	213	220
ENSG00000149527.18	86	47	39
ENSG00000224387.1	0	0	0
ENSG00000229393.1	0	0	0
ENSG00000157881.16	102	50	52
ENSG00000197921.6	0	0	0
ENSG00000272449.4	0	0	0
ENSG00000238164.7	0	24	27
ENSG00000307979.1	0	0	0
ENSG00000157873.18	388	213	226
ENSG00000225931.3	0	0	0
ENSG00000307958.1	0	0	0
ENSG00000228037.2	5	4	1
ENSG00000289610.3	0	0	0
ENSG00000157870.17	42	31	11
ENSG00000142606.16	0	0	0
ENSG00000237058.2	0	0	0
ENSG00000215912.13	0	0	0
ENSG00000285945.1	0	0	0
ENSG00000283259.1	0	0	0
ENSG00000233234.1	0	0	0
ENSG00000287396.2	0	0	0
ENSG00000231630.1	0	0	0
ENSG00000302855.1	0	0	0
ENSG00000295089.1	0	0	0
ENSG00000300015.1	0	0	0
ENSG00000284745.2	0	0	0
ENSG00000169717.7	0	0	0
ENSG00000177133.15	0	0	0
ENSG00000142611.17	0	0	0
ENSG00000283572.1	0	0	0
ENSG00000226286.1	0	0	0
ENSG00000306427.1	0	0	0
ENSG00000279839.1	0	0	0
ENSG00000306439.1	0	0	0
ENSG00000272235.1	0	0	0
ENSG00000287828.2	0	0	0
ENSG00000286518.1	0	0	0
ENSG00000295754.1	0	0	0
ENSG00000297626.1	0	0	0
ENSG00000130762.15	1	0	1
ENSG00000272088.1	0	0	0
ENSG00000162591.17	64	30	34
ENSG00000207776.1	0	0	0
ENSG00000309127.1	0	1	0
ENSG00000238260.4	5	1	5
ENSG00000158109.15	349	189	160
ENSG00000116213.16	382	196	186
ENSG00000078900.16	9	7	11
ENSG00000227589.1	4	3	1
ENSG00000235131.1	0	0	0
ENSG00000293478.2	177	97	100
ENSG00000276189.1	0	5	0
ENSG00000227372.13	0	0	0
ENSG00000162592.10	5	24	22
ENSG00000296834.1	0	0	0
ENSG00000235169.11	10	5	5
ENSG00000130764.10	476	231	293
ENSG00000266075.2	0	0	0
ENSG00000272153.1	0	20	28
ENSG00000116198.14	399	191	211
ENSG00000169598.17	77	40	40
ENSG00000198912.12	648	337	341
ENSG00000236423.9	37	30	37
ENSG00000233304.8	0	0	0
ENSG00000226374.4	0	0	0
ENSG00000284668.3	3	3	0
